word vector file:		GiTuCo.filt.uniq.stemB.format_S_Rcuspod.samp44p_w5_v200_mc10_i5_cbow.w2v.vec
corpus file:			GiTuCo.filt.uniq.stemB.sample
input file:				_arg_verb_list_50x100
minimum sample size:	30
minimum context size:	15
window size:			20
filters:				cuspod
is keyword included?	true
PCA variance threshold:	0.45
number of threads:		8

arg	verb	sample size	argComp	verbComp	phraseAvgComp	phrasePCAcomp
küme:2	düş:v	1	null	null	null	null
tereddüT:2	düş:v	null	null	null	null	null
faiz:0	düş:v	null	null	null	null	null
gölge:0	düş:v	null	null	null	null	null
fiyat:0	düş:v	1	null	null	null	null
kuşku:2	düş:v	null	null	null	null	null
yükseK:3	düş:v	null	null	null	null	null
uçaK:0	düş:v	null	null	null	null	null
ortam:2	düş:v	null	null	null	null	null
oyun:3	düş:v	null	null	null	null	null
peş:2	düş:v	null	null	null	null	null
meteor:0	düş:v	null	null	null	null	null
yaka:3	düş:v	null	null	null	null	null
net:2	düş:v	null	null	null	null	null
şerh:0	düş:v	null	null	null	null	null
aklı:2	düş:v	null	null	null	null	null
üstün:2	düş:v	1	null	null	null	null
vergi:3	düş:v	null	null	null	null	null
güÇ:3	düş:v	null	null	null	null	null
yarı:2	düş:v	null	null	null	null	null
diP:6	düş:v	null	null	null	null	null
form:3	düş:v	null	null	null	null	null
saygı:0	duy:v	null	null	null	null	null
gurur:0	duy:v	4	null	null	null	null
ihtiyaÇ:0	duy:v	null	null	null	null	null
ses:1	duy:v	null	null	null	null	null
sempati:0	duy:v	1	null	null	null	null
rahatsızlıK:0	duy:v	null	null	null	null	null
gereksinim:0	duy:v	2	null	null	null	null
ilgi:0	duy:v	null	null	null	null	null
hayranlıK:0	duy:v	2	null	null	null	null
gereK:0	duy:v	null	null	null	null	null
pişmanlıK:0	duy:v	null	null	null	null	null
üzüntü:0	duy:v	null	null	null	null	null
hicaP:0	duy:v	null	null	null	null	null
kuşku:0	duy:v	null	null	null	null	null
ses:0	duy:v	1	null	null	null	null
endişe:0	duy:v	null	null	null	null	null
şüphe:0	duy:v	null	null	null	null	null
utanÇ:0	duy:v	null	null	null	null	null
memnuniyet:0	duy:v	null	null	null	null	null
minnet:0	duy:v	null	null	null	null	null
özlem:0	duy:v	1	null	null	null	null
mutluluK:0	duy:v	null	null	null	null	null
sanı:0	duy:v	null	null	null	null	null
çığlıK:1	duy:v	null	null	null	null	null
kulaK:4	duy:v	null	null	null	null	null
kaygı:0	duy:v	null	null	null	null	null
memnunluK:0	duy:v	null	null	null	null	null
laf:1	duy:v	null	null	null	null	null
haz0:0	duy:v	null	null	null	null	null
duyar:0	duy:v	null	null	null	null	null
suçluluK:0	duy:v	null	null	null	null	null
ad:1	duy:v	null	null	null	null	null
cümle:1	duy:v	null	null	null	null	null
antipati:0	duy:v	null	null	null	null	null
özlem:1	duy:v	null	null	null	null	null
sık:7	duy:v	null	null	null	null	null
gereK:1	duy:v	null	null	null	null	null
koku:1	duy:v	null	null	null	null	null
azaP:0	duy:v	null	null	null	null	null
arkadaş:3	duy:v	null	null	null	null	null
heyecan:0	duy:v	null	null	null	null	null
sanı:1	duy:v	null	null	null	null	null
gerek:v	duy:v	null	null	null	null	null
yakınlıK:0	duy:v	null	null	null	null	null
defa:0	duy:v	null	null	null	null	null
tiksinti:0	duy:v	null	null	null	null	null
güven:v	duy:v	1	null	null	null	null
ses:6	duy:v	null	null	null	null	null
is$im:1	duy:v	null	null	null	null	null
feryaT:1	duy:v	null	null	null	null	null
ağ$ız:3	duy:v	null	null	null	null	null
öfke:0	duy:v	null	null	null	null	null
kulaK:6	duy:v	null	null	null	null	null
sol:3	duy:v	null	null	null	null	null
başka:3	duy:v	null	null	null	null	null
isteK:0	duy:v	null	null	null	null	null
şükran:0	duy:v	null	null	null	null	null
etraf:3	duy:v	null	null	null	null	null
onur:0	duy:v	null	null	null	null	null
şehvet:0	duy:v	null	null	null	null	null
hiç:0	duy:v	null	null	null	null	null
kulaK:0	duy:v	1	null	null	null	null
övünÇ:0	duy:v	null	null	null	null	null
kıvanÇ:0	duy:v	null	null	null	null	null
kin:0	duy:v	null	null	null	null	null
kelime:1	duy:v	null	null	null	null	null
nam:1	duy:v	null	null	null	null	null
gürültü:1	duy:v	null	null	null	null	null
haber:1	duy:v	null	null	null	null	null
söz:1	duy:v	null	null	null	null	null
radyo:5	duy:v	null	null	null	null	null
anons:1	duy:v	null	null	null	null	null
gereksin:v	duy:v	null	null	null	null	null
nida:1	duy:v	null	null	null	null	null
esef:0	duy:v	null	null	null	null	null
ruh:0	duy:v	null	null	null	null	null
bir:3	duy:v	null	null	null	null	null
sık:v	duy:v	null	null	null	null	null
kez:0	duy:v	null	null	null	null	null
ihtiyaÇ:1	duy:v	null	null	null	null	null
bilE:v	duy:v	null	null	null	null	null
çığlıK:0	duy:v	null	null	null	null	null
bun:0	duy:v	1	null	null	null	null
şarkı:1	duy:v	null	null	null	null	null
duy:v	duy:v	null	null	null	null	null
tedirginliK:0	duy:v	null	null	null	null	null
yanlış:0	duy:v	null	null	null	null	null
sıklıK:4	duy:v	null	null	null	null	null
cümle:0	duy:v	null	null	null	null	null
hışırtı:1	duy:v	null	null	null	null	null
ilk:0	duy:v	null	null	null	null	null
çevre:3	duy:v	null	null	null	null	null
minnettarlıK:0	duy:v	null	null	null	null	null
tıkırtı:0	duy:v	null	null	null	null	null
çıtırtı:1	duy:v	null	null	null	null	null
melodi:1	duy:v	null	null	null	null	null
hayat:5	duy:v	null	null	null	null	null
ezan:1	duy:v	null	null	null	null	null
şey:0	duy:v	null	null	null	null	null
fısıltı:1	duy:v	null	null	null	null	null
dalga:0	geç:v	null	null	null	null	null
hareket:2	geç:v	2	null	null	null	null
ön:2	geç:v	2	null	null	null	null
iletişim:2	geç:v	null	null	null	null	null
es:v	geç:v	1	null	null	null	null
ırz:2	geç:v	null	null	null	null	null
öte:2	geç:v	null	null	null	null	null
taşaK:0	geç:v	5	null	null	null	null
vaz:0	geç:v	null	null	null	null	null
irtibat:2	geç:v	null	null	null	null	null
temas:2	geç:v	null	null	null	null	null
teğet:0	geç:v	null	null	null	null	null
ön:3	geç:v	null	null	null	null	null
karşı:2	geç:v	null	null	null	null	null
tarih:2	geç:v	1	null	null	null	null
baraj:0	geç:v	null	null	null	null	null
süreÇ:3	geç:v	null	null	null	null	null
faaliyet:2	geç:v	null	null	null	null	null
kontrôl:3	geç:v	null	null	null	null	null
baş:2	geç:v	1	null	null	null	null
sistem:2	geç:v	1	null	null	null	null
el:2	geç:v	1	null	null	null	null
vatandaşlıK:2	geç:v	null	null	null	null	null
özet:0	geç:v	null	null	null	null	null
dönem:3	geç:v	null	null	null	null	null
yıl:0	geç:v	1	null	null	null	null
gün:0	geç:v	1	null	null	null	null
kay$ıT:2	geç:v	null	null	null	null	null
iç:3	geç:v	1	null	null	null	null
meclis:3	geç:v	null	null	null	null	null
dalga:1	geç:v	null	null	null	null	null
köprü:3	geç:v	null	null	null	null	null
ataK:2	geç:v	null	null	null	null	null
üretim:2	geç:v	null	null	null	null	null
aşama:2	geç:v	null	null	null	null	null
alarm:2	geç:v	null	null	null	null	null
onay:3	geç:v	null	null	null	null	null
şeriT:2	geç:v	null	null	null	null	null
boğaz:3	geç:v	null	null	null	null	null
elim:2	geç:v	null	null	null	null	null
parmaK:1	geç:v	3	null	null	null	null
direksiyon:2	geç:v	null	null	null	null	null
yakın:3	geç:v	null	null	null	null	null
saldırı:2	geç:v	null	null	null	null	null
taarruz:2	geç:v	null	null	null	null	null
yıl:v	geç:v	null	null	null	null	null
yan:3	geç:v	1	null	null	null	null
aşama:3	geç:v	null	null	null	null	null
zaman:0	geç:v	1	null	null	null	null
hayat:2	geç:v	null	null	null	null	null
kıyaK:0	geç:v	null	null	null	null	null
test:3	geç:v	null	null	null	null	null
hep:1	geç:v	1	null	null	null	null
eğitim:3	geç:v	null	null	null	null	null
tur:0	geç:v	1	null	null	null	null
taraf:2	geç:v	2	null	null	null	null
kırmızı:5	geç:v	null	null	null	null	null
sınav:3	geç:v	null	null	null	null	null
eylem:2	geç:v	null	null	null	null	null
pas:0	geç:v	null	null	null	null	null
çizgi:1	geç:v	null	null	null	null	null
tarihi:2	geç:v	null	null	null	null	null
ad:6	geç:v	null	null	null	null	null
baraj:1	geç:v	null	null	null	null	null
ez:v	geç:v	null	null	null	null	null
geçiT:3	geç:v	null	null	null	null	null
trans:2	geç:v	null	null	null	null	null
iltimas:0	geç:v	null	null	null	null	null
süreci:3	geç:v	null	null	null	null	null
denetim:3	geç:v	null	null	null	null	null
sürüm:2	geç:v	null	null	null	null	null
aklı:3	geç:v	null	null	null	null	null
çocukluK:6	geç:v	null	null	null	null	null
yol:3	geç:v	1	null	null	null	null
köprü:1	geç:v	null	null	null	null	null
faslı:2	geç:v	null	null	null	null	null
muayene:3	geç:v	null	null	null	null	null
ıska:0	geç:v	null	null	null	null	null
bağlantı:2	geç:v	null	null	null	null	null
iş:3	geç:v	null	null	null	null	null
tarife:2	geç:v	null	null	null	null	null
etkileşim:2	geç:v	null	null	null	null	null
üsküdar:0	geç:v	null	null	null	null	null
kapı:3	geç:v	null	null	null	null	null
maytaP:0	geç:v	null	null	null	null	null
turnike:3	geç:v	null	null	null	null	null
üstün:3	geç:v	null	null	null	null	null
saât:0	geç:v	1	null	null	null	null
kendi&:3	geç:v	null	null	null	null	null
alfabe:2	geç:v	null	null	null	null	null
testi:3	geç:v	null	null	null	null	null
demokrasi:2	geç:v	null	null	null	null	null
evre:2	geç:v	null	null	null	null	null
sene:0	geç:v	null	null	null	null	null
ad:0	geç:v	null	null	null	null	null
süzgeÇ:3	geç:v	null	null	null	null	null
naz:6	geç:v	null	null	null	null	null
komisyon:3	geç:v	null	null	null	null	null
saf:2	geç:v	null	null	null	null	null
ay:0	geç:v	null	null	null	null	null
elE:v	geçir:v	4	null	null	null	null
gözde:0	geçir:v	4	null	null	null	null
hayat:2	geçir:v	1	null	null	null	null
hareket:2	geçir:v	1	null	null	null	null
vak$it:0	geçir:v	null	null	null	null	null
süzgeÇ:3	geçir:v	1	null	null	null	null
kriz:0	geçir:v	null	null	null	null	null
cinnet:0	geçir:v	null	null	null	null	null
baygınlıK:0	geçir:v	null	null	null	null	null
kılıÇ:3	geçir:v	null	null	null	null	null
zimmet:2	geçir:v	null	null	null	null	null
fenalıK:0	geçir:v	1	null	null	null	null
aklı:3	geçir:v	null	null	null	null	null
kaza:0	geçir:v	null	null	null	null	null
alarm:2	geçir:v	null	null	null	null	null
kontrôl:3	geçir:v	null	null	null	null	null
çuval:0	geçir:v	null	null	null	null	null
evrim:0	geçir:v	null	null	null	null	null
eleK:3	geçir:v	null	null	null	null	null
meclis:3	geçir:v	null	null	null	null	null
kay$ıT:2	geçir:v	null	null	null	null	null
tatil:1	geçir:v	null	null	null	null	null
felÇ:0	geçir:v	null	null	null	null	null
işkence:3	geçir:v	null	null	null	null	null
spazm:0	geçir:v	null	null	null	null	null
şok:0	geçir:v	null	null	null	null	null
filtre:3	geçir:v	null	null	null	null	null
ameliyat:0	geçir:v	null	null	null	null	null
zaman:0	geçir:v	3	null	null	null	null
el:2	geçir:v	null	null	null	null	null
yıl:1	geçir:v	null	null	null	null	null
travma:0	geçir:v	null	null	null	null	null
test:3	geçir:v	null	null	null	null	null
eğitim:3	geçir:v	null	null	null	null	null
kanE:v	geçir:v	null	null	null	null	null
işlem:3	geçir:v	null	null	null	null	null
yaşam:2	geçir:v	null	null	null	null	null
sarsıntı:0	geçir:v	null	null	null	null	null
başkalaşım:0	geçir:v	null	null	null	null	null
içim:3	geçir:v	null	null	null	null	null
felci:0	geçir:v	null	null	null	null	null
tutanaK:2	geçir:v	null	null	null	null	null
sakatlıK:0	geçir:v	null	null	null	null	null
faaliyet:2	geçir:v	null	null	null	null	null
blender:3	geçir:v	null	null	null	null	null
nöbet:0	geçir:v	null	null	null	null	null
gün:0	geçir:v	null	null	null	null	null
gün:1	geçir:v	null	null	null	null	null
mikser:3	geçir:v	null	null	null	null	null
muayene:3	geçir:v	null	null	null	null	null
sezon:1	geçir:v	null	null	null	null	null
mutasyon:0	geçir:v	null	null	null	null	null
iç:v	geçir:v	null	null	null	null	null
ön:2	geçir:v	null	null	null	null	null
sezon:0	geçir:v	1	null	null	null	null
dönem:0	geçir:v	null	null	null	null	null
robot:3	geçir:v	null	null	null	null	null
sırt:2	geçir:v	null	null	null	null	null
metamorfoz:0	geçir:v	null	null	null	null	null
çocukluK:0	geçir:v	null	null	null	null	null
kurşun:0	geçir:v	null	null	null	null	null
sene:1	geçir:v	null	null	null	null	null
tehlike:0	geçir:v	null	null	null	null	null
ataK:0	geçir:v	null	null	null	null	null
testi:3	geçir:v	null	null	null	null	null
ibadetlE:v	geçir:v	null	null	null	null	null
kır:v	geçir:v	null	null	null	null	null
enfarktüs:0	geçir:v	null	null	null	null	null
gece:1	geçir:v	null	null	null	null	null
iç:3	geçir:v	null	null	null	null	null
enfeksiyon:0	geçir:v	null	null	null	null	null
teyakkuz:2	geçir:v	null	null	null	null	null
dönem:1	geçir:v	null	null	null	null	null
ağrı:1	geçir:v	null	null	null	null	null
operasyon:0	geçir:v	null	null	null	null	null
parlamento:3	geçir:v	null	null	null	null	null
değişim:0	geçir:v	1	null	null	null	null
ak$ıl:3	geçir:v	null	null	null	null	null
yaz:1	geçir:v	null	null	null	null	null
günü:1	geçir:v	null	null	null	null	null
zapt:2	geçir:v	null	null	null	null	null
denetim:3	geçir:v	null	null	null	null	null
fiiliyat:2	geçir:v	null	null	null	null	null
imbiK:3	geçir:v	null	null	null	null	null
revizyon:3	geçir:v	null	null	null	null	null
şiş:2	geçir:v	null	null	null	null	null
öm$ür:1	geçir:v	null	null	null	null	null
zaman:1	geçir:v	null	null	null	null	null
öm$ür:0	geçir:v	null	null	null	null	null
pratiK:2	geçir:v	null	null	null	null	null
çocukluK:1	geçir:v	null	null	null	null	null
saât:1	geçir:v	null	null	null	null	null
havale:0	geçir:v	null	null	null	null	null
çember:3	geçir:v	null	null	null	null	null
boy$un:2	geçir:v	null	null	null	null	null
rende:3	geçir:v	null	null	null	null	null
dönüşüm:0	geçir:v	null	null	null	null	null
sıkacaK:3	geçir:v	null	null	null	null	null
sosyetesiz:0	geçir:v	null	null	null	null	null
dayaK:3	geçir:v	null	null	null	null	null
denG:0	gel:v	4	null	null	null	null
hale:0	gel:v	2	null	null	null	null
anlam:2	gel:v	2	null	null	null	null
hali:2	gel:v	4	null	null	null	null
görmez:3	gel:v	3	null	null	null	null
aklı:2	gel:v	1	null	null	null	null
meydan:2	gel:v	null	null	null	null	null
gaza:0	gel:v	1	null	null	null	null
gündem:2	gel:v	1	null	null	null	null
nokta:2	gel:v	3	null	null	null	null
gına:0	gel:v	null	null	null	null	null
baş:2	gel:v	4	null	null	null	null
iktidar:2	gel:v	1	null	null	null	null
yaş:2	gel:v	1	null	null	null	null
iş:2	gel:v	1	null	null	null	null
kıvam:2	gel:v	null	null	null	null	null
galiP:0	gel:v	1	null	null	null	null
ev:2	gel:v	null	null	null	null	null
aşama:2	gel:v	null	null	null	null	null
gaz:2	gel:v	null	null	null	null	null
istanbul:2	gel:v	1	null	null	null	null
görmezliK:3	gel:v	null	null	null	null	null
bura:2	gel:v	1	null	null	null	null
yer:0	gel:v	null	null	null	null	null
arE:v	gel:v	null	null	null	null	null
elim:3	gel:v	null	null	null	null	null
durum:2	gel:v	null	null	null	null	null
dünya:2	gel:v	null	null	null	null	null
sapa:0	gel:v	null	null	null	null	null
geri:3	gel:v	null	null	null	null	null
konum:2	gel:v	1	null	null	null	null
yan:2	gel:v	null	null	null	null	null
eşiK:2	gel:v	null	null	null	null	null
görmemezliK:3	gel:v	null	null	null	null	null
rast:0	gel:v	null	null	null	null	null
seviye:2	gel:v	2	null	null	null	null
aklE:v	gel:v	null	null	null	null	null
radde:2	gel:v	null	null	null	null	null
manas:2	gel:v	null	null	null	null	null
görev:2	gel:v	1	null	null	null	null
maymun:3	gel:v	null	null	null	null	null
geri:0	gel:v	2	null	null	null	null
galeyan:2	gel:v	null	null	null	null	null
ziyaret:2	gel:v	null	null	null	null	null
tanıdıK:0	gel:v	1	null	null	null	null
caziP:0	gel:v	null	null	null	null	null
el:3	gel:v	null	null	null	null	null
kendi&:2	gel:v	null	null	null	null	null
gözE:v	gel:v	1	null	null	null	null
işbaşı&:2	gel:v	null	null	null	null	null
soy:3	gel:v	null	null	null	null	null
ankara:2	gel:v	null	null	null	null	null
zevâl:0	gel:v	1	null	null	null	null
inandırıcı:0	gel:v	null	null	null	null	null
perşembe:6	gel:v	null	null	null	null	null
buru:2	gel:v	null	null	null	null	null
ihmâl:2	gel:v	null	null	null	null	null
iman:2	gel:v	null	null	null	null	null
son:0	gel:v	1	null	null	null	null
zam0:0	gel:v	null	null	null	null	null
mesaj:0	gel:v	1	null	null	null	null
mana:2	gel:v	null	null	null	null	null
yer:2	gel:v	2	null	null	null	null
mantıklı:0	gel:v	null	null	null	null	null
çiş:0	gel:v	null	null	null	null	null
itici:0	gel:v	null	null	null	null	null
karşı:2	gel:v	1	null	null	null	null
duymamazlıK:3	gel:v	null	null	null	null	null
vak$it:6	gel:v	null	null	null	null	null
duymazlıK:3	gel:v	null	null	null	null	null
vak$it:0	gel:v	null	null	null	null	null
içim:3	gel:v	null	null	null	null	null
sakat:2	gel:v	null	null	null	null	null
zaman:6	gel:v	null	null	null	null	null
halel:0	gel:v	null	null	null	null	null
ses:0	gel:v	null	null	null	null	null
oyun:2	gel:v	null	null	null	null	null
çekici:0	gel:v	null	null	null	null	null
son:2	gel:v	null	null	null	null	null
zarar:0	gel:v	null	null	null	null	null
iç:3	gel:v	null	null	null	null	null
sadeT:2	gel:v	null	null	null	null	null
nere:2	gel:v	null	null	null	null	null
teklif:0	gel:v	null	null	null	null	null
anlamamazlıK:3	gel:v	null	null	null	null	null
fenalıK:0	gel:v	null	null	null	null	null
beşiktaş:2	gel:v	null	null	null	null	null
ak$ıl:2	gel:v	null	null	null	null	null
uzay:3	gel:v	null	null	null	null	null
hiza:2	gel:v	null	null	null	null	null
üst:2	gel:v	1	null	null	null	null
dalgınlıK:2	gel:v	null	null	null	null	null
aile:3	gel:v	null	null	null	null	null
düzey:2	gel:v	null	null	null	null	null
son:6	gel:v	null	null	null	null	null
sıra:0	gel:v	null	null	null	null	null
kolay:0	gel:v	null	null	null	null	null
anlamazlıK:3	gel:v	null	null	null	null	null
çağ:2	gel:v	null	null	null	null	null
kapı:2	gel:v	null	null	null	null	null
hale:0	getir:v	4	null	null	null	null
dilE:v	getir:v	14	null	null	null	null
hali:2	getir:v	4	null	null	null	null
yerine:0	getir:v	4	null	null	null	null
gündem:2	getir:v	2	null	null	null	null
beraber:5	getir:v	1	null	null	null	null
kanaât:0	getir:v	null	null	null	null	null
açıklıK:0	getir:v	null	null	null	null	null
gaza:0	getir:v	null	null	null	null	null
son:1	getir:v	null	null	null	null	null
meydan:2	getir:v	null	null	null	null	null
galeyan:2	getir:v	null	null	null	null	null
punT:2	getir:v	null	null	null	null	null
aklE:v	getir:v	1	null	null	null	null
tekbir:0	getir:v	null	null	null	null	null
ak$ıl:2	getir:v	null	null	null	null	null
halel:0	getir:v	null	null	null	null	null
nokta:2	getir:v	1	null	null	null	null
arE:v	getir:v	2	null	null	null	null
kıvam:2	getir:v	null	null	null	null	null
gev:v	getir:v	null	null	null	null	null
konum:2	getir:v	null	null	null	null	null
dize:0	getir:v	null	null	null	null	null
hiza:2	getir:v	null	null	null	null	null
bur$un:3	getir:v	null	null	null	null	null
görev:2	getir:v	1	null	null	null	null
eşiK:2	getir:v	null	null	null	null	null
aklı:2	getir:v	null	null	null	null	null
denG:0	getir:v	null	null	null	null	null
devam:1	getir:v	null	null	null	null	null
salavat:0	getir:v	null	null	null	null	null
durum:2	getir:v	null	null	null	null	null
sınırlE:v	getir:v	null	null	null	null	null
dünya:2	getir:v	null	null	null	null	null
künde:2	getir:v	null	null	null	null	null
gargara:2	getir:v	null	null	null	null	null
ses:0	getir:v	null	null	null	null	null
gına:0	getir:v	null	null	null	null	null
geri:0	getir:v	null	null	null	null	null
direktörlüK:2	getir:v	null	null	null	null	null
yasaK:0	getir:v	null	null	null	null	null
şehadet:0	getir:v	null	null	null	null	null
